time,Base Model,DURS Model,CE Model,ET Model,CE & ET Model
1945.5,131.91710163837408,131.9171122618354,131.9173788977456,110.45265465845588,110.45251041701384
1946.0,133.14380146130122,133.14381232610526,133.14409542544803,111.53558912580873,111.53545730055158
1946.5,134.3811267750953,134.38113788476994,134.3814379689929,112.62912216228176,112.6290032156665
1947.0,135.62891892820105,135.62893028630378,135.62924788198904,113.73314708227342,113.7330414813612
1947.5,136.8870614117088,136.88707302182019,136.88740866026222,114.8475208862713,114.84742931070575
1948.0,138.15546885770644,138.15548072342386,138.15583494024153,115.97208139371935,115.97200439780451
1948.5,139.4340782854997,139.434090410431,139.43446374520877,117.1067631766457,117.10670127142463
1949.0,140.72284215832684,140.7228545460838,140.7232475420371,118.25154562748702,118.25149931306694
1949.5,142.02172289495564,142.02173554914762,142.02214875280745,119.40642788279074,119.40639766200765
1950.0,143.33068854965904,143.3307014738869,143.33113543479863,120.5713906948179,120.57137708009718
1950.5,144.6497094304175,144.64972262826686,144.65017789870032,121.74645233960105,121.74645585029073
1951.0,145.9787554705119,145.97876894554693,145.9792460802125,122.93163101929433,122.93165218188794
1951.5,147.31779420494615,147.3178079607033,147.31830751647175,124.12694296481023,124.12698231273154
1952.0,148.6667892321602,148.6668032721419,148.66732580776437,125.29517437752345,125.2956833132908
1952.5,150.02569906474574,150.02571339241396,150.0262594682396,126.37060311407436,126.37157301703016
1953.0,151.39447629153085,151.39449091030056,151.3950610879895,127.35967244263878,127.36108697889748
1953.5,152.77306698839982,152.7730819016331,152.7736767438621,128.2698352449164,128.2716737236686
1954.0,154.16141032729476,154.16142553829394,154.16204560845384,129.10847691666018,129.11071340521758
1954.5,155.55943423855572,155.55944974931796,155.5600955090883,129.88553258086156,129.88813325443917
1955.0,156.96797966550753,156.96799547836497,156.9686668905875,130.6161098858416,130.6190372338658
1955.5,158.387513582333,158.387529700632,158.38822725802265,131.31302607559618,131.3162382281387
1956.0,159.81790287622593,159.81791930353822,159.81864365251565,131.98931175177464,131.99276340845518
1956.5,161.25885846469117,161.25887520461055,161.25962703360756,132.65797652947742,132.66162010379136
1957.0,162.71006589932347,162.71008295541102,162.71086296273225,133.33171622532808,133.33550313138525
1957.5,164.17122022953336,164.1712376052986,164.17204649050666,134.02261401958543,134.02649602995555
1958.0,165.6420325970085,165.64205029590025,165.64288875799613,134.74185329520688,134.74578389784492
1958.5,167.12222908650577,167.1222471119053,167.12311584937612,135.4994580264948,135.50339371188667
1959.0,168.61154789971755,168.61156625493257,168.61246596624073,136.30407422319072,136.30797563981017
1959.5,170.1097365423602,170.1097552306195,170.11068661473004,137.16280286524054,137.16663579164432
1960.0,171.61654942367846,171.61656844812737,171.617532204965,138.0810912426595,138.08482733733842
1960.5,173.13174590511036,173.13176526880568,173.1327620996175,139.06268590048654,139.06630320499505
1961.0,174.65508874519756,174.65510845110333,174.65613905872576,140.13150385398373,140.13479151874537
1961.5,176.18634287497395,176.1863629259567,176.1874280149914,141.28271686912188,141.28584338494514
1962.0,177.72527444473596,177.72529484356048,177.72639512046575,142.50036320242137,142.5033294156469
1962.5,179.27165009320194,179.27167084252653,179.27280701562995,143.78131037927093,143.78412181476358
1963.0,180.82613847366542,180.82615975441698,180.82734871384963,145.12120583854838,145.1238737023284
1963.5,182.39367964472322,182.39370146160016,182.39494431220916,146.5147327102101,146.51727288737726
1964.0,183.97399665215067,183.97401900986978,183.9753168808834,147.95592557583234,147.95835763068428
1964.5,185.56681529295363,185.56683819658522,185.56819227257373,149.43843754654824,149.44078373302122
1965.0,187.17187402049063,187.17189747544694,187.17330899623116,150.95577667107193,150.95806097567504
1965.5,188.78892309965119,188.78894711161306,188.79041736661074,152.45109916144114,152.4536948560683
1966.0,190.41546384789208,190.41548840478978,190.41702256475068,153.97516990148478,153.9777350207045
1966.5,192.0482973891288,192.04832250806936,192.0499190196091,155.52267592939398,155.52523331899127
1967.0,193.69116497644754,193.69119066845198,193.69284991325372,157.08812812490893,157.090702143792
1967.5,195.34530520513937,195.3453314786306,195.34705458179144,158.6665347814035,158.66914832711942
1968.0,197.0109962860175,197.01102314832377,197.01281151971614,160.23726467299065,160.24023069577805
1968.5,198.68816338907598,198.68819084762893,198.690046065188,161.79749342379716,161.800509889685
1969.0,200.37662060741275,200.37664866937783,200.37857235170688,163.36584550872837,163.3689312036334
1969.5,202.07476626902726,202.07479483904024,202.07678162524655,164.93887065744866,164.94204414736262
1970.0,203.77779525008535,203.77782434988302,203.77987689095335,166.51351499404825,166.5167928348054
1970.5,205.4838523091814,205.48388192980931,205.4860016851703,168.08720286113984,168.09059975926843
