time,ET Model,CE & ET Model
1960.5,0.06429071664873133,0.06426839616722618
1961.0,0.06678002418532182,0.0667585791674229
1961.5,0.06888206987901123,0.06886154213057498
1962.0,0.07059190401090755,0.07057231446288212
1962.5,0.07191172546297869,0.07189305514028822
1963.0,0.0728520890712598,0.07283427840614051
1963.5,0.07343152423573139,0.07341447290825263
1964.0,0.07367608038950015,0.07365964740500276
1964.5,0.0736188133438972,0.07360281722802611
1965.0,0.07329922429165597,0.07328344324611656
1965.5,0.07271200980354336,0.072696549906165
1966.0,0.07189349417652866,0.07187816964033766
1966.5,0.07089100371049498,0.07087555381749441
1967.0,0.06975530534192334,0.06973943946947968
1967.5,0.06853980028826183,0.06852319927648119
1968.0,0.0672724556065755,0.06725527634817757
1968.5,0.06596998573233057,0.0659519768530644
1969.0,0.06468020635365657,0.06466105765376193
1969.5,0.06345371326614842,0.06343309693490386
1970.0,0.06234043527399561,0.06231800683307448
1970.5,0.06138913386929799,0.06136453229029475
1971.0,0.06057617308163062,0.06055105685798576
1971.5,0.05982268560402934,0.05979698806829557
1972.0,0.059155427903431985,0.05912896669230328
1972.5,0.058605925605708736,0.05857850638325395
1973.0,0.05820387060158624,0.05817528883640671
1973.5,0.0579767767593195,0.057946819612171796
1974.0,0.05794967442721445,0.057918122784764825
1974.5,0.05814484828183205,0.05811147873365419
1975.0,0.05858065310588949,0.05854523898470098
1975.5,0.05927183353263547,0.05923414873353585
1976.0,0.060261399535891234,0.060219180413503624
1976.5,0.061659856749775394,0.0616126092014578
1977.0,0.06348784013549218,0.06343514196690624
1977.5,0.06575994308933339,0.06570135698724763
1978.0,0.06848936374800059,0.06842442577884258
1978.5,0.07168888545001041,0.07161708974267399
1979.0,0.0753721265188582,0.07529290459429916
1979.5,0.07955513651186671,0.07946782959022772
1980.0,0.08425843321313303,0.08416225503910375
1980.5,0.0894029841324708,0.08930487782448951
1981.0,0.09464529275478965,0.09454533968669983
1981.5,0.09996729649365843,0.0998665322261605
1982.0,0.10554364539824632,0.1054416307238693
1982.5,0.11137427412977621,0.11127046522238493
1983.0,0.11764513999039447,0.11753494395682397
1983.5,0.12443270115224746,0.1243146440820478
1984.0,0.13179552470612615,0.13166821234437004
1984.5,0.1398036460748055,0.13966549589713562
1985.0,0.14854024989408557,0.14838944475469154
1985.5,0.15750886896023913,0.15735695960841373
1986.0,0.16658259262905983,0.16642998722874472
1986.5,0.17576497468754684,0.17561120309135647
1987.0,0.185068708148871,0.18491318556656144
1987.5,0.19450783530024243,0.19434987051513655
1988.0,0.20409672970862075,0.20393553015935373
1988.5,0.21373923446634055,0.21357214233499466
1989.0,0.22331420182317832,0.22314042471109188
1989.5,0.2325488734427495,0.23237436480942977
1990.0,0.2413295993536462,0.24115430283783199
1990.5,0.24963737999459476,0.24946086127185663
1991.0,0.25746065245387845,0.2572823870475059
1991.5,0.26479164184978016,0.2646110152689707
1992.0,0.27162650818891626,0.2714428202254048
1992.5,0.27796528570875995,0.27777775515960723
1993.0,0.28381194910764823,0.2836197184888265
1993.5,0.2891745668576884,0.2889767071992851
1994.0,0.2940655081922705,0.2938610237883835
1994.5,0.29850169204055504,0.2982895250496984
1995.0,0.30250486428532475,0.3022838990882647
1995.5,0.3061018885511894,0.3058709557602081
1996.0,0.30932335128988353,0.30908124382307656
1996.5,0.3122042668790172,0.31194974033815664
1997.0,0.31478437705914375,0.31451615238552943
1997.5,0.31710829695168086,0.3168250632565889
1998.0,0.31922561032841773,0.318926027074766
1998.5,0.32118999267595466,0.3208727079261977
1999.0,0.3230583341241169,0.32272198008823927
1999.5,0.3248910621144427,0.32453425443869455
2000.0,0.326751988005445,0.32637332436199346
2000.5,0.32870803338285604,0.3283060905646612
2001.0,0.3308288896678575,0.3304022191527831
2001.5,0.3331842855816583,0.33273147793500746
2002.0,0.3358406996745096,0.33536035316856283
2002.5,0.3388640702423207,0.3383547831860419
2003.0,0.34222537700054245,0.34169241189220567
2003.5,0.34586714577900896,0.3453097507590047
2004.0,0.34983853508196816,0.349255513209967
2004.5,0.3541930533470702,0.3535830913479035
2005.0,0.35898283200540765,0.3583444876684633
2005.5,0.36425806907096925,0.3635897630464429
