time,DURS Model,CE Model,ET Model,CE & ET Model
1934.5,0.981245496002588,0.9812434159954373,0.9880897768007949,0.9880880291166344
1935.0,0.9807757994535414,0.9807736596143447,0.987789205528235,0.9877874128832358
1935.5,0.9802977092695997,0.9802955081120811,0.9874806253674894,0.9874787867293355
1936.0,0.9798110662806484,0.9798088022740595,0.9871638712229522,0.9871619855284726
1936.5,0.9793157083325945,0.9793133799002822,0.9868387768903225,0.9868368430445114
1937.0,0.9788114702361737,0.9788090757541047,0.9865051740138675,0.9865031908889034
1937.5,0.9782981837150491,0.9782957215102914,0.9861628920364995,0.9861608584707322
1938.0,0.9777756773532016,0.9777731457023605,0.9858117581335833,0.985809672930497
1938.5,0.9772437765416189,0.9772411736692269,0.9854515971463962,0.9854494590735455
1939.0,0.9767023034242861,0.9766996275011438,0.9850822315150973,0.9850800393030155
1939.5,0.9761510768434837,0.9761483259849506,0.9847034812112008,0.9847012335522801
1940.0,0.9755899122843987,0.9755870845486324,0.9843151636700566,0.9843128592173974
1940.5,0.9750186218190566,0.9750157152051981,0.9839170937229058,0.983914731089135
1941.0,0.9744370143023113,0.9744340267476911,0.983509156466703,0.9835067342203012
1941.5,0.973844895742637,0.9738418251215091,0.9830914295592597,0.9830889462260868
1942.0,0.9732421224820097,0.9732389666114335,0.982663951291784,0.982661405359348
1942.5,0.9726285341857063,0.9726252908217636,0.9822267078928711,0.9822240978076481
1943.0,0.9720039610162623,0.9720006278512068,0.9817796648308763,0.9817769889855884
1943.5,0.9713682266693793,0.9713648013291386,0.9813228125884177,0.9813200693398899
1944.0,0.9707211496864878,0.9707176297282821,0.9808561006206253,0.9808532882794504
1944.5,0.9700625440457724,0.9700589269557502,0.9803794528041014,0.9803765696330909
1945.0,0.9693922194456838,0.9693885026365344,0.9798927747420819,0.9798898189547102
1945.5,0.9687099814521506,0.9687061622606742,0.979395958157836,0.9793929279166731
1946.0,0.9680156315809054,0.9680117072655292,0.978888873157769,0.9788857665733265
1946.5,0.9673089673454113,0.9673049350836469,0.9783713708335816,0.9783681859622165
1947.0,0.9665897822840596,0.9665856391698951,0.9778432983178283,0.97784003315972
1947.5,0.9658578659733018,0.9658536090145249,0.9773044982528428,0.9773011507503305
1948.0,0.9651130040303749,0.9651086301458214,0.97675480949153,0.9767513775259267
1948.5,0.9643549781079117,0.9643504841246374,0.9761940676146741,0.976190549005499
1949.0,0.9635835658820402,0.96357894853241,0.9756221045150412,0.975618497018579
1949.5,0.9627985410351818,0.9627937969538743,0.9750387479824449,0.9750350492901494
1950.0,0.9619996732345099,0.9619947989554324,0.9744438168459179,0.9744400245823374
1950.5,0.9611867281068421,0.9611817200599525,0.9738371266411305,0.9738332383618922
1951.0,0.9603594672106068,0.9603543217186398,0.9732184894170113,0.9732145026067208
1951.5,0.9595176480054107,0.9595123612805037,0.9725877137195791,0.9725836257896491
1952.0,0.9586610238196501,0.9586555919598655,0.9719446045743917,0.9719404128607998
1952.5,0.9577893438165331,0.9577837628022737,0.971289175365229,0.9712848745781529
1953.0,0.9569023529588253,0.9568966186491393,0.9706218320624387,0.9706174167258179
1953.5,0.9559997919725824,0.9559939001013535,0.9699429907905026,0.9699384552936324
1954.0,0.9550813973100937,0.9550753434821138,0.969253062665806,0.9692484013002047
1954.5,0.9541469011122301,0.95414068079915,0.9685524637776712,0.9685476707639672
1955.0,0.9531960312110062,0.9531896397481792,0.9678416228536159,0.9678366924193416
1955.5,0.9522285018700258,0.952221934455631,0.9671209088996626,0.9671158353136569
1956.0,0.9512440166753937,0.9512372683598691,0.9663906362876977,0.9663854138995689
1956.5,0.9502422741283664,0.9502353398080748,0.9656510564033627,0.9656456796774904
