time,Base Model,DURS Model,CE Model,ET Model,CE & ET Model
2060.0,0.7275127383882594,0.6953471486918494,0.6509262685814073,0.33554578331325097,0.281598271158966
2060.5,0.7291609346902554,0.6983543501642119,0.6536885155401166,0.34006864747636106,0.2837239641615099
2061.0,0.7307686573616105,0.7012798279228396,0.6563804575692954,0.3445388995060441,0.2858098551932815
2061.5,0.73233690852152,0.7041259678009447,0.6590042334537768,0.34895687738862924,0.2879332112957521
2062.0,0.7338666678449491,0.7068951113231503,0.661570580108107,0.3533229244500671,0.2910726252689778
2062.5,0.7353588924245621,0.7095895465335821,0.6640879150006329,0.35763739616677725,0.2941568539627289
2063.0,0.736814516874869,0.7122113064165211,0.6665571056651943,0.36190066057581705,0.29718686561022045
2063.5,0.7382344535713561,0.7147624133807415,0.6689770410495235,0.3661130977376743,0.3001636281719682
2064.0,0.7396195929656373,0.7172448610194173,0.6713483303099037,0.3702751001939225,0.3030875740602596
2064.5,0.7409708039439031,0.7196606038935234,0.6736647993573704,0.37438707315598946,0.3059598826634012
2065.0,0.7422889342102855,0.7220115518015437,0.6759247366067556,0.3813279545082629,0.30878164688813675
2065.5,0.7435748106846278,0.7242995672412683,0.6781298843187443,0.410938811013111,0.3115537549355004
2066.0,0.7448292399084939,0.7265264643320138,0.6802819512885406,0.43925310285618546,0.31427710344230875
2066.5,0.7460530084556661,0.7286939986693144,0.6823825907703129,0.46568326380798025,0.31695259463782277
2067.0,0.7472468833447289,0.730803869885507,0.6844334019288044,0.48988115914719876,0.3195774245518218
2067.5,0.748411612452109,0.7328577246850774,0.6864358261921808,0.5126630540665951,0.32215198151552243
2068.0,0.7495479249243803,0.7348571592591528,0.6883911508060698,0.5342677394192016,0.3246771657246227
2068.5,0.7506565315889137,0.7368037213135505,0.6903006489503035,0.5547489167421157,0.3271539071033811
2069.0,0.7517381253621171,0.7386989118466054,0.6921655573001579,0.5741590374888822,0.32958313840351655
2069.5,0.7527933816546231,0.7405441865789042,0.6939870719930368,0.592549201188257,0.3319657937866521
2070.0,0.7538229587728622,0.7423409574027735,0.6957663477064685,0.6099690631467101,0.33430280812788754
2070.5,0.7548274983165306,0.7440905938604516,0.6975044980317503,0.6264667548680023,0.3365951162008859
2071.0,0.7558076255715055,0.7457944245218443,0.6992025965420918,0.6420888183035259,0.33884365298749114
2071.5,0.7567639498978167,0.7474537382828887,0.7008616782069756,0.6568801560512264,0.3410493589330969
2072.0,0.7576970651123272,0.7490697855989488,0.7024827409641097,0.6708831294286272,0.34321318006483786
2072.5,0.7586075498658092,0.7506437796633008,0.7040667472705804,0.6841364057678232,0.3453360696817104
