time,Base Model,DURS Model,CE Model,ET Model,CE & ET Model
1993.5,5.4823305350612594,5.482548779147221,5.482678185919247,4.8664833179354385,4.866673133393934
1994.0,5.52297383079963,5.523220066087213,5.5233521448965055,4.904084644458724,4.904280142445538
1994.5,5.5636711162349,5.563948297672985,5.564083155928466,4.941912119593036,4.9421134862428335
1995.0,5.604410678815591,5.604721972786157,5.604859721390377,4.979951005249514,4.980157675062586
1995.5,5.64515607151639,5.645506294206028,5.645647047018761,5.018171430058444,5.018383607307095
1996.0,5.685881955394248,5.6862747676867755,5.686418635978891,5.0565726689389,5.056790564195429
1996.5,5.726573344926535,5.727012637845812,5.727159737002353,5.095153234882655,5.095377065435555
1997.0,5.767214495972078,5.767704402302276,5.767854851703191,5.133910967818418,5.134140957471357
1997.5,5.807788844105484,5.8083337465342195,5.808487669444338,5.172843078104085,5.173079456906954
1998.0,5.848278979426239,5.848883517125557,5.84904104057419,5.211946168836422,5.212189172785707
1998.5,5.888666630394142,5.88932486782131,5.889484264704967,5.251216245820822,5.251466116530474
1999.0,5.928730312402827,5.929433361450238,5.92959470429613,5.290648718836457,5.290905703176682
1999.5,5.968623830186739,5.969375307061398,5.969539010845071,5.330238407439263,5.330502756937528
2000.0,6.008331250061882,6.009135010331136,6.009301159311627,5.369979550028274,5.370251520322847
2000.5,6.047835819129935,6.0486958286843775,6.048864502984495,5.409865800811394,5.410145651083256
2001.0,6.087137982785689,6.088059437844302,6.088231085886144,5.449890548921239,5.45017856699065
2001.5,6.12627294530652,6.127260253287315,6.1274349606513665,5.490056679240556,5.4903533806588785
2002.0,6.1652223810531055,6.166280126349887,6.166457981235492,5.530397636230386,5.530703372349088
2002.5,6.203967874222494,6.205100826611438,6.205281920071907,5.570907248436504,5.571222350131977
2003.0,6.242490914674255,6.243704036356872,6.243888462467441,5.611576275989419,5.611901076322464
2003.5,6.280772893700489,6.282071345136067,6.282259201105639,5.6523842829324495,5.652719279417641
2004.0,6.318795146365909,6.320184244562364,6.320375630797567,5.693311207106724,5.693656687922477
2004.5,6.356540860743341,6.358026082532707,6.35822110205531,5.734348317941314,5.734704549954012
2005.0,6.393992485984536,6.395579556232842,6.39577831597427,5.775485961074556,5.775853236003924
2005.5,6.431131691736083,6.432826579435575,6.433029189775474,5.816703417403317,5.817081026911474
2006.0,6.468223849933034,6.470032205323091,6.470239519544093,5.857803262145074,5.858191706676262
2006.5,6.505278198513637,6.507206812169519,6.5074190131983265,5.898820551631789,5.899220240200769
2007.0,6.542285356124662,6.544341273172063,6.544558551258585,5.939763646144573,5.940174953741784
2007.5,6.579236519951972,6.581427040884911,6.581649593227239,5.980627830321788,5.981051125632526
2008.0,6.61612338402232,6.618456067526846,6.618684097995,6.021401824653092,6.021837483167017
2008.5,6.652937575323502,6.6554207327119705,6.655654451653267,6.062070636366779,6.06251903898742
2009.0,6.6896616214341496,6.692303452513559,6.6925430344743155,6.102617389973245,6.103078938486546
2009.5,6.72600379356098,6.729095092645094,6.729340746646616,6.143024390127873,6.14349950226903
2010.0,6.761767749471436,6.765787802038185,6.76603974691145,6.183273181618054,6.183762290916181
2010.5,6.797017371949407,6.802374382917025,6.802632846238421,6.223344705379904,6.223848260531893
2011.0,6.83160771240781,6.83867405538971,6.8389377184550435,6.263219363792962,6.263737827778084
2011.5,6.865423973885261,6.874612253520386,6.874881277898933,6.30294799705031,6.303483106498321
2012.0,6.898487959236266,6.910180895651303,6.910455441762064,6.3426158518986355,6.343168169844445
2012.5,6.930812149291233,6.945371402005119,6.945651630062558,6.38220547969014,6.38277558856205
2013.0,6.962403115652965,6.980173913721978,6.980460903224929,6.4217000002329065,6.422288498920393
2013.5,6.993260982653002,7.0144976938429755,7.014802833550588,6.461082913467274,6.461690415114559
2014.0,7.023381432564619,7.048333960938989,7.048657421316221,6.50033798216337,6.500965112287992
2014.5,7.052757413253988,7.081673741520159,7.082015742011241,6.539454326768551,6.540103211708114
2015.0,7.081565498159939,7.11466205952953,7.115023650569545,6.578357244895661,6.579017245818545
2015.5,7.109865851085461,7.147327082131185,7.147701276436733,6.616991559552374,6.617663147380799
2016.0,7.137180795322464,7.179433165488937,7.179899043048379,6.655340889387601,6.656024493594563
2016.5,7.163442705128433,7.210923674214409,7.211639169355304,6.69338704206522,6.694083062330114
2017.0,7.188776352756678,7.241838998867073,7.242890258896441,6.731110990908674,6.73181980151726
2017.5,7.213322932311007,7.272209250333599,7.273530474922974,6.7684933445040905,6.769215298843031
2018.0,7.2370936716120084,7.302043459256651,7.303597776885749,6.805514587876143,6.806250021950859
2018.5,7.260096311848314,7.3313613665635184,7.333120944083129,6.84217794110142,6.842930082130653
2019.0,7.282335933069853,7.360178245659449,7.362121967887004,6.878733250809923,6.879502537319134
2019.5,7.303815651395299,7.388505723450564,7.390617693768125,6.915164841994371,6.915951717091236
2020.0,7.32453719708915,7.416352465642134,7.4186208531155025,6.951439345966657,6.9522443695184535
2020.5,7.344501388404248,7.443724799126244,7.446141174938772,6.987496606400541,6.988320103630985
2021.0,7.363708517045017,7.470627328787082,7.473185912201866,7.0233370878602575,7.024179357052714
2021.5,7.382158659988226,7.497039764016803,7.499760324077733,7.058958862450282,7.059820490725414
2022.0,7.399138070758408,7.522942613272968,7.5258681868748845,7.094364515114798,7.095246530995953
2022.5,7.413746304951241,7.548333934176403,7.551467861487831,7.129560369340941,7.130463686120167
2023.0,7.426202528393876,7.573211352400756,7.576555791627402,7.164550389680418,7.165475828486512
2023.5,7.436696152229679,7.597572242531462,7.601130325440784,7.199336636522258,7.200284944147862
2024.0,7.445388052283018,7.621413871600816,7.6251894965012665,7.233919584539315,7.234891448397222
2024.5,7.452415160041252,7.64456531189828,7.6487311847756825,7.268298358135927,7.269294419212473
2025.0,7.457895671552008,7.666964328791329,7.671666212118945,7.302333292138992,7.30349177656005
2025.5,7.46193295157905,7.688515557559591,7.693888109419602,7.3359974661877505,7.337480425604229
2026.0,7.4646187952495495,7.709259220436693,7.715331528527783,7.369230212132875,7.371124305932527
2026.5,7.466036053084912,7.7292221030741235,7.735963054473419,7.4019164260169745,7.404176690447724
2027.0,7.465913504315745,7.748479246812558,7.755813960551409,7.434065937504989,7.436657518265923
2027.5,7.4642510589153614,7.7670806146364955,7.774908716579263,7.4656850341655066,7.4685816124509365
2028.0,7.461130788280769,7.785032928420124,7.7933268981824115,7.496778473472268,7.499960759668737
2028.5,7.4566311091805595,7.802341515325777,7.811103222723253,7.527366615435967,7.530822765534944
2029.0,7.450818450074565,7.818959104689725,7.828244264593765,7.55765271966766,7.561373057008008
2029.5,7.443735856479679,7.834885332123917,7.844766556657119,7.587630156520474,7.5916086909502125
2030.0,7.435433103961662,7.850360010991513,7.860972226389155,7.617291414060687,7.621525112749778
2030.5,7.425959096302792,7.865329446331579,7.876736575629573,7.6466283768788665,7.651116576425805
2031.0,7.415752621214748,7.879705400614249,7.891954637064265,7.675636109374607,7.680382363910249
2031.5,7.404837549888244,7.893415600932522,7.906505118780706,7.704233550360664,7.709229340281433
2032.0,7.393198557679228,7.906170643988849,7.920317904587353,7.732367170562953,7.737619273982666
2032.5,7.380815976017625,7.917594993849703,7.933273617574945,7.760020458816895,7.765531203692222
2033.0,7.3673572140478,7.927681035090851,7.945360353838411,7.787153114838932,7.792925890239733
2033.5,7.352819696326033,7.936425606735734,7.956567800148801,7.813520645642538,7.81976744998485
2034.0,7.337212931203793,7.943446056173248,7.966474018095135,7.8391153058464464,7.846023612760761
2034.5,7.320539596962595,7.94847599591826,7.974716011343047,7.863931330609244,7.871665957125397
2035.0,7.302662169170536,7.951598638482833,7.980928063090138,7.887962012785057,7.896563083005094
2035.5,7.283628788040124,7.952886135802618,7.9852115330345015,7.911200675646753,7.92061845988192
2036.0,7.263493922268519,7.952401654661474,7.987654076896765,7.933634861725333,7.943840323466257
2036.5,7.242317148812434,7.9501808312811555,7.988331755870142,7.95524257343432,7.966227423850076
2037.0,7.2201620276139495,7.946246521736834,7.98731169179576,7.976128863422328,7.987766371624233
2037.5,7.197095083854816,7.940679346029324,7.9846538294871525,7.996294435718674,8.008548963820939
