time,ET Model,CE & ET Model
1960.5,5.088454662085538,5.085939675752692
1961.0,5.1513920859754165,5.148806603848545
1961.5,5.216783228103542,5.214122513039027
1962.0,5.284881893296532,5.2821420964503485
1962.5,5.355852109970311,5.353028975248524
1963.0,5.429879692163188,5.426968475055293
1963.5,5.50717587306907,5.504171261563513
1964.0,5.587980474376305,5.584876491945339
1964.5,5.672566377078586,5.669356261321817
1965.0,5.749497370765693,5.746261402186463
1965.5,5.829581605957805,5.826239883628628
1966.0,5.912428448090969,5.908978863201104
1966.5,5.99816412700155,5.99460039047092
1967.0,6.086943342407195,6.083258408165321
1967.5,6.173142629926354,6.169436900938
1968.0,6.255124408927168,6.251299518362793
1968.5,6.339457740945524,6.335511227846183
1969.0,6.425990942372567,6.421916249646252
1969.5,6.514861798908314,6.510651604925445
1970.0,6.606252966016153,6.601899064514802
1970.5,6.686856126103168,6.682741952078211
1971.0,6.748110988060676,6.7438838459717685
1971.5,6.810755684084634,6.806422054777758
1972.0,6.874256312725661,6.869812911315259
1972.5,6.938677903034085,6.9341212169893485
1973.0,7.004097852660955,6.999424193457193
1973.5,7.0706020833607965,7.065807573763827
1974.0,7.138285164329247,7.133365723804383
1974.5,7.207251423798774,7.202202751520442
1975.0,7.277613126052686,7.272430677953344
1975.5,7.354401906731834,7.3487497671455015
1976.0,7.44859067045963,7.442757334067079
1976.5,7.5460526092193145,7.540018876491403
1977.0,7.647663803700698,7.6414148938930015
1977.5,7.754076828036986,7.747595620508309
1978.0,7.866063246816384,7.859329659035258
1978.5,7.984545389213214,7.977535608976274
1979.0,8.11063647204203,8.103321923987373
1979.5,8.24569589618602,8.238041828044825
1980.0,8.37647237722312,8.3695473410383
1980.5,8.468059595072424,8.460864928725194
1981.0,8.562319160662623,8.554766092848878
1981.5,8.642877850986663,8.635089536255384
1982.0,8.727361103760405,8.719333819801196
1982.5,8.838716079709773,8.829930185056229
1983.0,8.959589364833667,8.95048566507545
1983.5,9.0890268582734,9.07955779103775
1984.0,9.228374811762558,9.218506464176834
1984.5,9.379163038111257,9.368853692884478
1985.0,9.474756501776106,9.465554207089665
1985.5,9.565203960473227,9.555683553919152
1986.0,9.659816658877045,9.650034075158024
1986.5,9.758169796854892,9.748115509239149
1987.0,9.860432187114027,9.850095343964645
1987.5,9.966793316927431,9.956162181391132
1988.0,10.085845546300733,10.07504069298902
1988.5,10.21955433928936,10.20841244813467
1989.0,10.329848173589353,10.319043908383435
1989.5,10.4346802281368,10.423569128830673
1990.0,10.541716239616663,10.530310727899609
1990.5,10.650684924558046,10.638976009624557
1991.0,10.761601876307004,10.749580047149813
1991.5,10.874480561121905,10.862135881027433
1992.0,10.98933098530344,10.976653079169237
1992.5,11.106160000004861,11.093138043685016
1993.0,11.224971653359654,11.211594361691645
1993.5,11.345767759615018,11.33202337250044
1994.0,11.468548601883633,11.454424868665566
1994.5,11.593313709009708,11.578797871209408
1995.0,11.720062674706778,11.705141448148488
1995.5,11.848795990693866,11.833455545602996
1996.0,11.979515884870844,11.963741822194521
1996.5,12.112226094641942,12.096003431278056
1997.0,12.246932935373753,12.230246077720796
1997.5,12.38364607803885,12.366478795719326
1998.0,12.522379219852159,12.504714616695933
1998.5,12.663150718956247,12.64497118132059
1999.0,12.805983638100868,12.787270779863597
1999.5,12.950905786539991,12.931640373444914
2000.0,13.097950460860547,13.078112332088548
2000.5,13.247156890604817,13.226724877904191
2001.0,13.398570595298875,13.37752243927787
2001.5,13.552243731140715,13.530556000446298
2002.0,13.708233062323384,13.685881116943666
2002.5,13.860301922916902,13.837716529658357
2003.0,14.007305894273758,13.984033092698239
2003.5,14.156579433381067,14.132607850123335
2004.0,14.30791164207687,14.283214908502117
2004.5,14.461341758710416,14.43589214036537
2005.0,14.616912282779435,14.590680738232134
2005.5,14.774667898761646,14.747624149273111
2006.0,14.934665415152548,14.90677772895867
2006.5,15.096940836464901,15.068176252558752
2007.0,15.261528432805438,15.23185281210344
2007.5,15.42846832966312,15.39784640121537
2008.0,15.59780654800943,15.566201951680736
2008.5,15.769596853240312,15.736972178468767
2009.0,15.943902407041948,15.910219222311554
2009.5,16.120796747238426,16.08601561778444
2010.0,16.30036407637555,16.26444456936377
2010.5,16.482698997093337,16.44559967420649
2011.0,16.667905874387547,16.62958427200698
2011.5,16.856096385724197,16.81650910055809
2012.0,17.0473837767325,17.00648639112646
2012.5,17.24188406237178,17.199631133031463
2013.0,17.439717528076372,17.396062523898923
2013.5,17.641006241854623,17.595901487323676
2014.0,17.84587579009881,17.79927233590525
2014.5,18.054453989691844,18.006301546723787
2015.0,18.26686950815925,18.21711638873961
2015.5,18.48325466441913,18.431847663444234
2016.0,18.703745446896463,18.650629725004197
2016.5,18.92847386543431,18.873593047017128
2017.0,19.157570457676563,19.100866459764035
2017.5,19.391165870351486,19.33257878804899
2018.0,19.629391370815746,19.568859357115848
2018.5,19.872379114115304,19.80983824541827
2019.0,20.115766796032425,20.0524714737373
2019.5,20.348688074493836,20.283326346367954
2020.0,20.586133111553277,20.518696904855062
2020.5,20.850489842333303,20.783002262772964
2021.0,21.136524957186246,21.06680214258142
2021.5,21.427098586653692,21.355073239114013
2022.0,21.72227687959399,21.647875028229276
2022.5,22.022076922208484,21.945222376944777
2023.0,22.32650757170784,22.247121769328047
